n_neighbors,min_dist,min_cluster_size,min_samples,n_clusters,noise_frac,silhouette,davies_bouldin
30,0.1,15,5,48,0.3540843214756258,0.43000295758247375,0.7063416577644266
30,0.1,15,15,13,0.21640316205533597,0.15088126063346863,0.5813985067415172
30,0.1,25,5,2,0.004940711462450593,0.20299601554870605,0.6883624851353778
30,0.1,25,15,16,0.3458498023715415,0.3094863295555115,0.599373609927941
30,0.1,40,5,10,0.18247694334650857,0.2926519215106964,0.6993991685992299
30,0.1,40,15,3,0.13537549407114624,0.21738825738430023,0.8018147679463707
30,0.25,10,5,2,0.006587615283267457,0.2136426419019699,0.6822771548912562
30,0.25,10,15,2,0.04479578392621871,0.21889039874076843,0.6675922992742903
30,0.25,15,5,2,0.006587615283267457,0.2136426419019699,0.6822771548912562
30,0.25,15,15,2,0.04479578392621871,0.21889039874076843,0.6675922992742903
30,0.25,25,5,2,0.006587615283267457,0.2136426419019699,0.6822771548912562
30,0.25,25,15,2,0.04479578392621871,0.21889039874076843,0.6675922992742903
30,0.25,40,5,11,0.2743741765480896,0.2742888927459717,0.8687019136607629
30,0.25,40,15,2,0.14130434782608695,0.4004933536052704,0.8824410165610933
50,0.0,10,5,61,0.32608695652173914,0.4630029797554016,0.6144314193739608
50,0.0,10,15,28,0.3804347826086957,0.34476086497306824,0.5300277051256124
50,0.0,15,5,50,0.32707509881422925,0.4499681890010834,0.6523448207813426
50,0.0,15,15,26,0.383399209486166,0.3468254506587982,0.5470928504249278
50,0.0,25,5,13,0.136034255599473,0.10987883806228638,0.6954062239389085
50,0.0,25,15,20,0.3794466403162055,0.3980860710144043,0.5888101980234108
50,0.0,40,5,2,0.053689064558629776,0.39867761731147766,0.876809919362038
50,0.0,40,15,10,0.26976284584980237,0.3586134910583496,0.6526639139901462
50,0.1,10,5,48,0.30764163372859027,0.2880000174045563,0.6712469763881667
50,0.1,10,15,26,0.3896574440052701,0.21021214127540588,0.5722247964198358
50,0.1,15,5,37,0.3059947299077734,0.28625035285949707,0.676338352188564
