n_neighbors,min_dist,min_cluster_size,min_samples,n_clusters,noise_frac,silhouette,davies_bouldin
15,0.0,15,5,113,0.2914804885314269,0.46108028292655945,0.6401471329339816
15,0.0,15,15,69,0.38993148644623177,0.5113352537155151,0.5121440417285049
15,0.0,25,5,67,0.29609770628537385,0.44003644585609436,0.7284720054235131
15,0.0,25,15,43,0.34122728626750076,0.43787527084350586,0.5874822615216777
15,0.0,50,5,30,0.22460530235329162,0.3681291341781616,0.7816428086419845
15,0.0,50,15,2,0.002829907655644921,0.2045474350452423,0.7177115098344222
15,0.1,15,5,103,0.3386952636282395,0.3981238603591919,0.7182797066576266
15,0.1,15,15,2,0.0074471254095918975,0.2146395593881607,0.5944265480920029
15,0.1,25,5,65,0.3450997914804885,0.40268856287002563,0.7498564213930851
15,0.1,25,15,46,0.4871909442955019,0.5146254301071167,0.5738441246713452
15,0.1,50,5,2,0.036490914507000295,0.2365567535161972,0.5993855634210953
15,0.1,50,15,26,0.4532320524277629,0.42348772287368774,0.6460762130062887
15,0.25,15,5,6,0.03261840929401251,-0.09999818354845047,0.63059046241874
15,0.25,15,15,3,0.04319332737563301,-0.06813131272792816,0.6937916112644319
15,0.25,25,5,2,0.01012809055704498,0.22100761532783508,0.5927020474409576
15,0.25,25,15,3,0.04319332737563301,-0.06813131272792816,0.6937916112644319
15,0.25,50,5,2,0.03634197199880846,0.24510809779167175,0.6077202555062778
15,0.25,50,15,4,0.14119749776586238,0.05315530300140381,0.7720734666501458
30,0.0,15,5,84,0.30309800417039023,0.3229275643825531,0.6829293906125377
30,0.0,15,15,54,0.37980339588918677,0.43267157673835754,0.5438069210974888
30,0.0,25,5,2,0.002680965147453083,0.189956933259964,0.6154949099586368
30,0.0,25,15,38,0.3452487339886804,0.35837116837501526,0.6612613669911371
30,0.0,50,5,30,0.24188263330354484,0.3439280092716217,0.7322913843264639
30,0.0,50,15,2,0.02710753649091451,0.2181364893913269,0.7181402765432051
30,0.1,15,5,102,0.3720583854632112,0.398091197013855,0.7292215400894
30,0.1,15,15,57,0.4846589216562407,0.452400267124176,0.6238998306900129
30,0.1,25,5,2,0.005212987786714328,0.19573315978050232,0.6231653437104699
30,0.1,25,15,41,0.4913613345248734,0.4690900146961212,0.6634008546558843
30,0.1,50,5,26,0.3383973786118558,0.2691228687763214,0.8006867600041693
30,0.1,50,15,2,0.06464104855525767,0.24400047957897186,0.6842551564303184
30,0.25,15,5,2,0.009830205540661306,0.1901748925447464,0.6369406627781357
30,0.25,15,15,3,0.045427464998510574,0.00925535336136818,0.6936749447695186
30,0.25,25,5,2,0.009830205540661306,0.1901748925447464,0.6369406627781357
30,0.25,25,15,3,0.045427464998510574,0.00925535336136818,0.6936749447695186
30,0.25,50,5,2,0.04602323503127793,0.21322090923786163,0.7498190732492854
30,0.25,50,15,2,0.05078939529341674,0.22089700400829315,0.7289773097430845
50,0.0,15,5,2,0.002829907655644921,0.15710105001926422,0.6601625197378711
50,0.0,15,15,2,0.0017873100983020554,0.22623348236083984,0.7037064417652086
50,0.0,25,5,2,0.002829907655644921,0.15710105001926422,0.6601625197378711
50,0.0,25,15,2,0.0017873100983020554,0.22623348236083984,0.7037064417652086
50,0.0,50,5,27,0.2990765564492106,0.3184512257575989,0.7065000831667606
50,0.0,50,15,2,0.0017873100983020554,0.22623348236083984,0.7037064417652086
50,0.1,15,5,2,0.006702412868632708,0.1620773822069168,0.6665757881046943
50,0.1,15,15,2,0.0,0.2225579172372818,0.7277615918967041
50,0.1,25,5,2,0.006702412868632708,0.1620773822069168,0.6665757881046943
50,0.1,25,15,2,0.0,0.2225579172372818,0.7277615918967041
50,0.1,50,5,27,0.35597259457849273,0.3433215022087097,0.7464380049378394
50,0.1,50,15,2,0.0,0.2225579172372818,0.7277615918967041
50,0.25,15,5,2,0.00878760798331844,0.1698274314403534,0.6695698618796028
50,0.25,15,15,2,0.0,0.21604816615581512,0.7663461047508021
50,0.25,25,5,4,0.06374739350610664,-0.037260767072439194,0.7085207767754752
50,0.25,25,15,2,0.0,0.21604816615581512,0.7663461047508021
50,0.25,50,5,2,0.03187369675305332,0.22650451958179474,0.7392384680056581
50,0.25,50,15,2,0.0,0.21604816615581512,0.7663461047508021
